LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01865,Maymont Pre-K Center,510324001865,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3260211,74,1807679,11,702791,0,0,5770681,3221189.99
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01894,Lucille M. Brown Middle,510324001894,No,3001755,38,2547391,38887.34,2,57251,3,176953,3,220160,2650467,2,57251,3,176953,3,220160,3104831,104904.44
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01927,Linwood Holton Elementary,510324001927,No,2399057,35,2071918,41254.36,6,127344,2,128689,2,71106,2071918,6,127344,2,128689,2,71106,2399057,41581.39
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01928,Miles Jones Elementary,510324001928,No,2902271,31,2409322,60453.98,5,115868,2,140657,3,236424,2564514,6,136767,2,140657,3,236424,3078362,250731.8
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02070,Thomas Jefferson High,510324002070,No,3065929,47,2389014,112044.71,6,129043,4,286830,3,261042,2389014,6,129043,4,286830,3,261042,3065929,114422.21
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02075,Richmond Community High,510324002075,No,1388135,19,1103445,26417.17,2,20286,2,145796,1,118608,1103445,2,20286,2,145796,1,118608,1388135,26417.17
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02078,Thomas C. Boushall Middle,510324002078,No,3556866,63,3047114,42788.46,4,83022,3,203560,3,223170,3248054,4,83022,3,203560,3,223170,3757806,79775.08
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02080,John Marshall High,510324002080,No,3218112,47,2647937,85393.49,5,92462,4,213190,3,264523,2742742,5,92462,6.38,347541,3,264523,3447268,409889.41
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02081,George Wythe High,510324002081,No,4956964,77,4228585,77307.43,6,111671,4,275187,4,341521,4228585,6,111671,5,350525,4,341521,5032302,207318.14
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02082,Armstrong High,510324002082,No,4599771,64,3860138,176321.61,5,104502,4,289364,4,345767,3982402,7,104502,5,372048,4,345767,4804719,463334.03
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02083,Huguenot High,510324002083,No,6193684,77,5342020,158757.77,4,79826,6,405165,4,366673,5342020,4,79826,6,405165,4,366673,6193684,164943.99
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02214,Franklin Military Academy,510324002214,No,1970936,33,1666296,43540.07,1,20156,2,106222,2,178262,1722696,1,20156,2,106222,2,178262,2027336,60784.25
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02307,Richmond Alternative School,510324002307,No,737672,11,397803,250335.09,3,29779,3,142179,2,167911,442789,3,29779,3.38,166727,2,167911,807206,622982.45
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02424,Real Special Ed Ctr,510324002424,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237654,4,44465,0,0,0,0,282119,1057.22
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02425,Thirteen Acres Special Education Center,510324002425,No,237043,1,167282,1751,3,69761,0,NA,0,NA,167282,3,69761,0,0,0,0,237043,1751
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02807,Patrick Henry School Of Science And Arts,510324002807,No,1547491,22,1207986,225173.57,5,98858,1.8,82984,2,157663,1207986,5,98858,1.8,82984,2,157663,1547491,225173.57
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02966,Richmond Career Education and Employment (Charter School),510324002966,No,408058,5,264477,32967,3,53816,0,NA,1,89765,264477,3,53816,0,0,1,89765,408058,32967
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,03019,Elkhardt Thompson Middle,510324003019,No,4439536,68,3711314,57573.02,6,94633,5,351580,4,282009,3906063,6,94633,5.38,376127,4,282009,4658832,439749.96
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,03023,Martin Luther King Jr. Early Learning Center,510324003023,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270206,4,83550,0,0,0,0,353756,3055.25
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,03035,Summer Hill Preschool Center,510324003035,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600007,9,176510,0,0,0,0,776517,2543.39
VA,VIRGINIA,5103270,RICHMOND CO PBLC SCHS,01409,Rappahannock High,510327001409,No,2195669,33.96,1668085,866283,3.25,80672,2.99,153918,5.05,292994,1929805,3.35,80672,2.75,153918,5.71,321189,2485584,876990
VA,VIRGINIA,5103270,RICHMOND CO PBLC SCHS,01974,Richmond County Elementary,510327001974,No,2936523,57.26,2324639,439633,1.4,44449,3.81,215333,562,352102,2841030,10.31,236087,4.05,215333,7.21,423537,3715988,1430879
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,00385,Crystal Spring Elementary,510330000385,No,1298848.14,17.98,929978.62,77154.44,5.31,69969.84,3.04,169215.08,2,129684.6,1201174.62,9.56,131883.24,3.16,177119.28,2,129684.6,1639861.74,77336.72
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,00667,Virginia Heights Elementary,510330000667,No,1415215.49,21.89,1088148.5,56750.03,3,41851.03,3.03,160078.61,2,125137.35,1293358.15,8.34,121454.7,3.22,170741.94,2,125137.35,1710692.14,105490.31
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01045,Morningside Elementary,510330001045,No,1212325.16,18.72,904615.18,57557.34,2,33596.31,2.97,152860,1.87,121253.67,1212961.91,9.93,158793.22,3.26,168618.71,2.83,154487.83,1694861.67,212271.87
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01349,Wasena Elementary,510330001349,No,1083555.73,14.48,753159.53,48157.66,3,51330.44,2.88,161718.98,2,117346.78,959517.81,8.23,122604.01,3.1,176067.38,2,117346.78,1375535.98,63564.21
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01412,Addison Aerospace Magnet Middle,510330001412,No,2201737.01,32.58,1591814.3,178995.47,1,18189,5.81,317630.26,4,274103.45,1956359.4,12.31,184324.8,7.12,390326.81,4.01,275280.89,2806291.9,371150.79
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01413,Breckinridge Middle,510330001413,No,2247051.01,33.25,1583426.27,186667.73,1,15176.49,6.03,352211,4.61,296237.25,2017574.78,8.94,155470.21,6.6,384584.35,4.75,301022.91,2858652.25,226329.96
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01415,Fairview Elementary,510330001415,No,2233957.26,34.02,1777088.29,79197.19,1.5,36832.4,3.48,196777.26,4,223259.31,2426638.18,10.48,170732.46,4.26,238690.71,4.05,226034.81,3062096.16,213102.67
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01416,Fallon Park Elementary,510330001416,No,2539010.98,38.08,1910740.96,85722.17,6.27,107839.12,4.38,260355,5.12,260075.9,2701441.6,18.3,298459.86,4.92,290017.31,5.16,262640.15,3552558.92,282370.3
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01417,Fishburn Park Elementary,510330001417,No,1138443.47,14.8,783738,86562.59,2.01,39223.85,3.45,189535.54,2,125946.08,1497603.71,12.63,210841.32,3.88,215204.99,2.21,138176.58,2061826.6,251625.24
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01419,Garden City Elementary,510330001419,No,1276303.11,18.19,937060.95,66413.92,2.5,28726.52,3.01,181008.71,2,129506.93,1199451.58,8.73,146168.1,3.65,216875.09,3.21,170070.38,1732565.15,172002.7
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01420,Grandin Court Elementary,510330001420,No,1336050.46,17.33,927631.27,69020.91,3.99,65300.93,3.04,187755.74,2,155362.52,1256134.26,8.38,134967.98,3.16,195901.98,2,155362.52,1742366.74,71888.71
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01422,Round Hill Elementary,510330001422,No,2435377.25,39.73,1940726.05,94363.16,2.06,28280.37,3.88,200756.59,4.71,265614.24,2694972.51,18.75,280968.6,4.23,220397.48,5.9,308421.94,3504760.53,324354.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01423,Hurt Park Elementary,510330001423,No,1584857.8,25.11,1148828.96,91762.88,2,30756.13,3.73,210484.7,3,194788.01,1545354.81,15.17,238271.23,6.12,305188.36,4.61,246583.32,2335397.72,334820.92
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01424,James Madison Middle,510330001424,No,2164072.69,34.98,1640385.69,133915.92,1,19280.77,6.13,325395.02,3,179011.21,2142863.24,7.67,119533.5,6.52,348611.72,3.05,181832.21,2792840.67,193114.11
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01425,Lincoln Terrace Elementary,510330001425,No,1426262.98,22.08,1100449.86,68007.76,2,29212.12,3.44,182327.14,2,114273.86,1447297.75,12,193647.37,3.66,195133.57,2.11,118031.72,1954110.41,124817.14
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01426,Monterey Elementary,510330001426,No,1839855.24,30.47,1396818.79,75414.06,2.02,32559.11,3.73,213187.85,4,197289.49,1808222.42,5.48,82408.39,4.25,243759.05,4.1,203193.57,2337583.43,228796.26
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01428,Roanoke Academy For Mathematics & Science Elementary,510330001428,No,1738302.39,22.93,1156649.44,114140.83,2.06,37353.5,5.72,332592.97,3,211706.48,2177528.36,18.98,309882.12,7.31,422441,3.15,218294.26,3128145.74,287982.09
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01430,Patrick Henry High,510330001430,No,7039006.96,94.94,4991029.64,1043356.01,1.47,23440.4,20.31,1089854.76,17.66,934682.16,5794324.74,16.98,268423.23,21.46,1155962.12,17.66,934682.16,8153392.25,1211231.63
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01434,John P. Fishwick Middle,510330001434,No,2417564.36,37.03,1817106.77,164837.48,1.6,35085.37,5.9,302072.93,4,263299.29,2204464.11,7.19,124144.74,6.8,350996.13,5.17,302503.55,2982108.53,301508.13
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01437,Westside Elementary,510330001437,No,2770973.79,45.8,2127118.32,103850.31,5,77574.83,4.93,292071.19,5.02,274209.45,2911351.55,17.08,285203.23,7.25,422822.96,6.27,318838.76,3938216.5,272636.74
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01438,William Fleming High,510330001438,No,6561115.71,89.81,4583542.44,947090.81,3,46860.82,19.64,1126027.84,16.32,804684.61,5609891.89,16.87,259633.67,23.75,1355131.96,17.59,848086.72,8072744.24,1400018.41
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01440,Woodrow Wilson Middle,510330001440,No,2119303.95,29.71,1576590.64,103151.76,1,22872.21,5.83,328700.75,3,191140.35,1755274.06,7.85,122284.35,5.9,333353.85,4.23,231902.18,2442814.44,179530.51
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,02161,Highland Park Elementary,510330002161,No,1460512.17,22.55,1145583.56,66419.16,2,30118.16,2.97,158137.53,2,126672.92,1626088.76,6.17,96647.14,3.65,194361.48,2.05,129445.17,2046542.55,146017.01
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,02217,Preston Park Elementary,510330002217,No,2180898.38,32.73,1685748.25,77228.01,3,49308.92,3.69,222257.64,3.04,223583.57,2019813.34,9.34,139338.52,3.87,232750.57,4.04,239324.35,2631226.78,152642.26
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,02797,Forest Park Academy,510330002797,No,1067962.93,13.28,655542.9,28998.67,0,NA,3,191372.48,3.13,221047.55,732747.9,0.36,5544.7,3,191372.48,3.13,221047.55,1150712.63,32565.99
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01408,Glenvar Middle,510333001408,No,1876192.15,27,1326512.3,224008.12,8,148754.03,3.41,159787,4,241138.82,1677586.3,10,183191.22,3.41,159787,4,241138.82,2261703.34,224008.12
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01442,Back Creek Elementary,510333001442,No,1340465.77,19.5,945756.27,35752.56,3,48631.74,3.9,217526.78,2,128550.98,1216146.77,7,125265.58,3.9,217526.78,2,128550.98,1687490.11,35752.56
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01444,Burlington Elementary,510333001444,No,1950374.03,29,1387084.12,46752.74,11,201096.28,3.9,205662.51,2.5,156531.12,1835470.12,16,293465.95,4.9,250253.51,2.5,156531.12,2535720.7,110745.37
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01446,Cave Spring Elementary,510333001446,No,2222296.99,29.5,1557194.57,48394.4,6,120815.57,5.9,375265.45,2.5,169021.4,1758060.57,10,193274.14,6.9,443066.63,2.5,169021.4,2563422.74,48394.4
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01447,Cave Spring High,510333001447,No,4107605.98,56.41,2946263.71,139082.78,11,210884.71,10.82,563552.12,7,386905.44,3554845.92,14,274716.45,10.82,563552.12,7,386905.44,4780019.93,139082.78
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01448,Cave Spring Middle,510333001448,No,2889223.78,39,1972992,104851.16,7,135819.04,9.82,543928.91,6,236483.83,2510562.13,9,173957.62,9.82,543928.91,6,236483.83,3464932.49,104851.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01449,Clearbrook Elementary,510333001449,No,1465004.43,21,1065838.09,51875.46,7,126258.21,2.9,159025.13,2,113883,1298747.09,11,195985.19,2.9,159025.13,2,113883,1767640.41,51875.46
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01452,Herman L. Horn Elementary,510333001452,No,1894276.2,28,1299595.21,34107.4,10,185240.89,4.5,264758.9,2.5,144681.2,1794324.5,14,256754.74,4.5,264758.9,2.5,144681.2,2460519.34,93745.02
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01455,Glen Cove Elementary,510333001455,No,1985148.77,29,1415477.4,47431.69,7,134322.36,4.9,279394.63,2.5,155954.38,1656350.98,9,170921.15,4.9,279394.63,2.5,155954.38,2262621.14,47431.69
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01456,Glenvar Elementary,510333001456,No,1483106.66,23,1090101.31,40016.04,7,120770.98,2.9,136286.06,2.5,135948.31,1288663.31,9,151159.33,2.9,136286.06,2.5,135948.31,1712057.01,40016.04
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01457,Glenvar High,510333001457,No,2784656.83,32,1765047.4,102912.16,8,163211.01,8.96,517561.42,5,338837,2203115.53,12,245304.43,8.96,517561.42,5,338837,3304818.38,102912.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01458,Green Valley Elementary,510333001458,No,1948949.03,29,1462306.57,157560.02,10,176508.74,2.9,162484.53,2.5,147649.19,1725084.57,14,241353.71,2.9,162484.53,2.5,147649.19,2276572,157560.04
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01459,W.E. Cundiff Elementary,510333001459,No,2046454.32,33,1490943.01,52082.25,10,187835.21,5.9,217932.2,2.5,149743.9,1975682.34,13,242691.19,4.9,217932.2,2.5,149743.9,2586049.63,104157.33
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01460,Hidden Valley Middle,510333001460,No,2703982.62,35,1874834.13,89891.98,6,127575.09,5.82,360655.49,6,340917.91,2316944.82,8,171421.51,5.82,360655.49,6,340917.91,3189939.73,89891.98
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01461,Mason's Cove Elementary,510333001461,No,862832.68,11,544638,111901.38,2,40400.52,3.4,175419.16,2,102375,728846,4,80313.65,3.4,175419.16,2,102375,1086953.81,111901.38
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01463,Mountain View Elementary,510333001463,No,1839359.58,22.59,1149502.62,32021.23,13,231695.79,4.9,308403.12,2.5,149758.05,1547633.99,18,316250.2,5.9,308403.12,2.5,149758.05,2322045.36,32012.23
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01464,Mount Pleasant Elementary,510333001464,No,1424841.45,20,986124.82,35544.44,8,134991.56,3.3,148510.08,2,155214.99,1403896.19,12,195989.96,3.3,148510.08,2,155214.99,1903611.22,92417.64
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01465,Northside High,510333001465,No,3919443.04,54,2855051.94,137987.56,6,113818.04,10.82,561072.53,7,389500.53,3401514.94,13,234711.44,10.82,561072.53,7,389500.53,4586799.44,137987.56
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01466,Northside Middle,510333001466,No,2782615.15,39,1974794.96,97280.68,7,142216.95,6.82,283881.33,6,381721.91,2562798.96,10,204760.28,6.82,286881.33,6,381721.91,3436162.48,97280.68
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01467,Oak Grove Elementary,510333001467,No,1819300.18,26,1281531.12,37967.39,7,126345.4,5.9,258356.54,2.5,153067.12,1615890.12,11,198455.34,5.9,258356.54,2.5,153067.12,2225769.12,37967.39
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01468,Penn Forest Elementary,510333001468,No,2161344.7,28,1470535.25,48016.02,21.59,383895.63,2.9,139595.43,2.5,167318.39,1762426.25,29.53,527637.89,2.9,139595.43,2.5,167318.39,2596977.96,48016.02
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01476,William Byrd High,510333001476,No,4276890.07,58,3080694.46,141670,5,93880.61,12.82,670002.06,8,432312.94,3963354.87,7,129276.71,12.82,670002.06,8,432312.95,5194946.59,141670
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01477,William Byrd Middle,510333001477,No,3273190.97,47,2394219.39,110837.11,8,157554.36,6.82,373844.32,6,347572.9,3074534.39,11,222397.49,6.82,373844.32,6,347572.9,4018349.1,110837.11
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01919,Bonsack Elementary,510333001919,No,1814550.6,24,1162749,123650.35,9,144989.93,6.9,362505.68,2.5,144305.99,1419952.13,17,285656.41,6.9,362505.68,2.5,144305.99,2212420.21,123650.35
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01998,Fort Lewis Elementary,510333001998,No,1047894.03,16,783181.83,45104.66,2,34631.3,2.5,124324.9,2,105756,966850.83,7,121655.99,2.5,124324.9,2,105756,1318587.72,45104.66
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,02308,Hidden Valley High,510333002308,No,3870846.57,48,2592368.07,353128.81,8,174098.44,11.82,667087.26,8,437292.8,3160263.21,9,194549.8,11.82,667087.26,8,437292.8,4459193.07,353128.81
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,00204,Rockbridge County High,510337000204,No,5139387.42,78.9,4226522.98,410567.04,9.2,164833.85,8,390252.96,7,357777.63,4244628.58,9.2,164833.85,8,390252.96,7,357777.63,5157493.02,462969.2
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01479,Central Elementary,510337001479,No,1910903.79,27.8,1540907.19,50691,4.6,73110.01,2,98810.88,4,198075.71,1889291.19,5.1,73110.01,2,98810.88,4,198075.71,2259287.79,60655.38
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01481,Fairfield Elementary,510337001481,No,1422828.87,20.4,1133766.8,24275.56,3.4,64337.37,2,89771.04,3,134953.66,1330301.8,6.4,103647.37,2,89771.04,3,134953.66,1658673.87,36920.8
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01485,Mountain View Elementary,510337001485,No,884829.1,11.3,631747.07,14550.9,4.4,62969.87,2,76110,2,114002.16,728109.07,4.4,62969.87,2,76110,2,114002.16,981191.1,17650.9
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01486,Natural Bridge Elementary,510337001486,No,1433096.07,19.4,1141390.07,24946.25,4,58807.04,2,99897.2,3,133001.76,1381488.07,5.1,71728.04,2,99897.2,3,133001.76,1686115.07,39586.8
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01871,Maury River Middle School,510337001871,No,2919358.93,47.3,2412197.14,77319.72,4.6,83790.03,3,181563.36,5,241808.4,2592283.48,5.6,90592.53,3,181563.36,5,241808.4,3106247.77,173319.71
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,00954,South River Elementary,510339000954,No,1690375,22,1090546,25344.39,6,103803,4,255537,5,240489,1333220,7,125569,4,255537,5,240489,1954815,26093.41
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01492,Broadway High,510339001492,No,4080932,56.68,2936664,79072,3,68229,8,506315,12.75,569724,3300798,5,140080,8,506315,12.75,569724,4516917,80269.85
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01494,Elkton Elementary,510339001494,No,1765542,24.5,1242373,22905.52,5,97419,4,222374,4.5,203376,1427723,9,163120,4,222374,4.5,203376,2016593,23580.52
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01495,Elkton Middle,510339001495,No,2260972,33.5,1670363,38337.31,6,102575,4,216290,6,271744,1807162,6,102575,4,216290,6,271744,2397771,39083.82
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01496,Fulks Run Elementary,510339001496,No,971073,12,638694,15634.83,2,29575,3,166621,3,136183,740464,3,52954,3,166621,3,136183,1096222,16075.41
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01498,J. Frank Hillyard Middle,510339001498,No,3232243,45,2483134,53414.79,8,143819,4,241842,7.5,363448,2720641,10,143819,4,241842,7.5,363448,3469750,54314.79
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01499,John W. Wayland Elementary,510339001499,No,2245742,34,1689266,39907.75,4,61823,4.5,259681,5.5,234972,1905479,8,127950,4.5,259681,5.5,234972,2528082,40655.44
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01501,Linville-Edom Elementary,510339001501,No,1011858,13,620296,15659.69,2,39923,4,218402,3,133237,670241,3,58494,4,218402,3,133237,1080374,16107.18
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01503,McGaheysville Elementary,510339001503,No,1296236,16,840707,22318.61,4,68054,4,207462,4,180013,934685,7,114979,4,207462,4,180013,1437139,22765.04
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01507,Ottobine Elementary,510339001507,No,1063266,13.8,678791,15870.56,4,77330,3,176021,3,131124,796677,5,96204,3,176021,3,131124,1200026,16311.24
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01508,Plains Elementary,510339001508,No,1758551,24.4,1194962,29827.76,8,141756,4,170670,5.5,251163,1510868,10,175261,4,170670,5.5,251163,2107962,30679.28
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01509,Pleasant Valley Elementary,510339001509,No,1121920,13,652861,17637.16,5,85310,4,241701,3,142048,816582,6,99897,4,241701,3,142048,1300228,18234.32
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01511,Wilbur S. Pence Middle,510339001511,No,3239268,50,2554192,53884.94,6,100067,4,225219,7.5,359790,2807569,8,162150,4,225219,7.5,359790,3554728,54782.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01869,John C. Myers Elementary,510339001869,No,2110161,30,1471566,31482.28,8,134630,4,247482,5.5,256483,1861286,13,219523,4,247482,5.5,256483,2584774,32202.53
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01872,Spotswood High,510339001872,No,3732074,54.18,2809773,65597.74,2,28880,7,453352,10.5,440069,3211113,8,135787,7,453352,10.5,440069,4240321,66491.72
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01975,Montevideo Middle,510339001975,No,2919047,49.34,2232527,50837.11,8,111322,4,222109,7.5,353089,2528636,8,211696,4,222109,7.5,353089,3315530,51377.15
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02163,Lacey Spring Elementary,510339002163,No,1725443,15,771610,19837,4,59631,4,216011,3,153191,1035494,8,132049,4,216011,3,153191,2061745,20427.34
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02164,Turner Ashby High,510339002164,No,4402806,60.84,3266858,77731.8,3,51144,8,532539,12,552265,3772111,9,189844,8,532539,12,552265,5046759,79581.52
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02310,Peak View Elementary,510339002310,No,1985848,30,1463886,33568.6,3,41913,4,218933,6,261116,1565515,7,117987,4,218933,6,261116,2163551,34010.09
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02545,Mountain View Elementary,510339002545,No,2128260,32,1546206,33581.37,7,113698,4.4,224647,5.5,243709,1854599,9,152201,4.4,224647,5.5,243709,2475156,34147.93
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02782,Cub Run Elementary,510339002782,No,2372966,36,1761938,35545.74,6,113334,4.6,260764,5,236930,2166564,8,146787,4.6,260764,5,236930,2811045,36395.67
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02803,East Rockingham High,510339002803,No,3133794,42.34,2235504,50791.91,4,61944,6.5,418423,8.75,417923,2636933,4,61944,6.5,418423,8.75,417923,3535223,51586.18
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,02804,River Bend Elementary,510339002804,No,1794361,23.5,1238547,24632.86,5,92709,4,223402,5.5,239703,1433492,9,151418,4,223402,5.5,239703,2048015,25307.87
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,01512,Belfast Elk Garden Elementary,510342001512,No,352251,5.5,247782.03,10543.95,0,NA,0.2,8824.99,2,95643.98,261126.03,0,0,0.2,8824.99,2,95643.98,365595,10843.95
